,account_length,international_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,churn,total_charges,total_calls,total_minutes
3770,88,0,36,181.7,88.0,30.89,237.4,106,20.18,209.1,111.0,9.41,9.5,5,2.57,2,0,63.050000000000004,310.0,637.6999999999999
3771,167,0,0,240.7,119.0,40.92,141.1,102,11.99,120.6,67.0,5.43,7.7,2,2.08,2,0,60.42,290.0,510.09999999999997
3772,48,0,0,198.2,108.0,33.69,181.0,70,15.39,238.9,86.0,10.75,12.1,2,3.27,1,0,63.099999999999994,266.0,630.2
3773,65,0,0,96.0,95.0,16.32,118.2,82,10.05,172.9,114.0,7.78,6.7,3,1.81,3,0,35.96,294.0,393.79999999999995
3774,53,0,0,171.5,75.0,29.16,224.5,111,19.08,187.4,84.0,8.43,9.7,6,2.62,1,0,59.29,276.0,593.1
3775,72,0,27,111.7,68.0,18.99,252.8,106,21.49,255.5,109.0,11.5,7.8,4,2.11,1,0,54.08999999999999,287.0,627.8
3776,100,0,0,152.7,98.0,25.96,212.4,73,18.05,264.5,90.0,11.9,7.9,3,2.13,2,0,58.040000000000006,264.0,637.5
3777,82,0,0,194.7,105.0,33.1,210.9,100,17.93,236.9,143.0,10.66,11.6,3,3.13,3,0,64.82,351.0,654.1
3778,71,0,0,119.9,108.0,20.38,240.7,82,20.46,151.1,124.0,6.8,8.1,7,2.19,3,0,49.83,321.0,519.8
3779,103,0,0,222.9,129.0,37.89,205.0,87,17.43,141.3,99.0,6.36,9.9,2,2.67,1,0,64.35,317.0,579.1
3780,87,0,0,210.7,67.0,35.82,215.6,116,18.33,170.4,79.0,7.67,13.2,3,3.56,1,0,65.38,265.0,609.9000000000001
3781,116,1,0,254.6,107.0,43.28,249.4,89,21.2,229.6,77.0,10.33,9.0,9,2.43,2,1,77.24,282.0,742.6
3782,140,0,0,265.0,100.0,45.05,147.6,89,12.55,247.7,94.0,11.15,10.7,3,2.89,1,0,71.64,286.0,671.0000000000001
3783,93,0,0,172.3,135.0,29.29,318.651,95,27.0851,131.5,104.0,5.92,11.5,4,3.11,3,0,65.4051,338.0,633.951
3784,90,0,0,259.1,140.0,44.05,124.0,119,10.54,188.3,79.0,8.47,12.8,3,3.46,0,0,66.52,341.0,584.2
3785,130,0,0,211.4,91.0,35.94,191.0,67,16.24,207.3,109.0,9.33,11.6,3,3.13,1,0,64.64,270.0,621.3000000000001
3786,121,0,0,175.9,87.0,29.9,225.3,114,19.15,156.2,113.0,7.03,10.4,3,2.81,2,0,58.88999999999999,317.0,567.8000000000001
3787,94,0,36,115.5,90.0,19.64,122.5,99,10.41,197.7,110.0,8.9,7.0,3,1.89,0,0,40.84,302.0,442.7
3788,76,0,0,193.0,82.0,32.81,200.8,109,17.07,135.9,79.0,6.12,14.4,3,3.89,0,0,59.89,273.0,544.1
3789,69,0,0,167.4,105.0,28.46,121.5,142,10.33,209.3,83.0,9.42,16.0,2,4.32,1,0,52.53,332.0,514.2
3790,117,0,35,190.7,100.0,32.42,209.7,107,17.82,202.5,101.0,9.11,12.4,5,3.35,1,0,62.7,313.0,615.3
3791,70,1,0,304.85500000000013,128.0,51.82590000000002,300.3,105,25.53,199.8,93.0,8.99,5.7,7,1.54,1,1,87.88590000000002,333.0,810.6550000000002
3792,130,0,0,139.0,98.0,23.63,120.2,116,10.22,160.4,113.0,7.22,14.5,2,3.92,3,0,44.989999999999995,329.0,434.09999999999997
3793,109,0,36,155.9,110.0,26.5,161.2,99,13.7,229.2,81.0,10.31,11.5,9,3.11,0,0,53.620000000000005,299.0,557.8
3794,115,0,0,182.1,97.0,30.96,231.1,76,19.64,246.2,103.0,11.08,15.0,2,4.05,0,0,65.73,278.0,674.4
3795,114,0,0,139.8,145.51000000000022,23.77,215.9,76,18.35,118.09,111.0,5.3145,7.9,9,2.13,2,0,49.5645,341.5100000000002,481.68999999999994
3796,135,0,0,112.7,123.0,19.16,280.0,90,23.8,251.9,110.0,11.34,10.4,2,2.81,0,0,57.11,325.0,655.0
3797,79,0,31,173.2,98.0,29.44,149.5,123,12.71,245.7,91.0,11.06,11.5,7,3.11,1,0,56.32,319.0,579.9
3798,123,0,0,225.6,102.0,38.35,225.8,67,19.19,186.7,128.0,8.4,6.7,2,1.81,1,0,67.75,299.0,644.8
3799,112,0,0,195.7,123.0,33.27,141.9,124,12.06,136.4,72.0,6.14,7.9,6,2.13,1,0,53.60000000000001,325.0,481.9
3800,57,0,0,214.0,100.0,36.38,209.9,80,17.84,118.09,112.0,5.3145,11.3,1,3.05,0,0,62.584500000000006,293.0,553.29
3801,143,0,0,271.7,67.0,46.19,189.1,147,16.07,118.09,67.0,5.3145,16.551000000000023,5,4.470200000000005,1,0,72.0447,286.0,595.441
3802,107,0,0,257.7,98.0,43.81,156.5,84,13.3,118.09,123.0,5.3145,9.8,3,2.65,1,0,65.0745,308.0,542.0899999999999
3803,103,1,0,133.2,90.0,22.64,236.8,70,20.13,214.1,120.0,9.63,12.5,2,3.38,1,1,55.78,282.0,596.5999999999999
3804,157,1,0,248.7,113.0,42.28,251.8,79,21.4,262.7,67.0,11.82,7.5,3,2.03,4,1,77.53,262.0,770.7
3805,120,0,0,180.8,93.0,30.74,190.1,82,16.16,192.3,67.0,8.65,10.5,7,2.84,2,0,58.39,249.0,573.7
3806,81,0,32,229.0,80.0,38.93,221.0,113,18.79,291.4,91.0,13.11,12.4,5,3.35,1,0,74.18,289.0,753.8
3807,136,1,0,276.3,94.0,46.97,226.0,125,19.21,221.4,87.0,9.96,7.2,1,1.94,1,1,78.08,307.0,730.9000000000001
3808,83,0,36,133.1,117.0,22.63,171.4,89,14.57,218.1,92.0,9.81,10.9,4,2.94,3,0,49.949999999999996,302.0,533.5
3809,137,0,0,248.3,67.0,42.21,250.4,108,21.28,159.1,94.0,7.16,9.6,4,2.59,1,0,73.24000000000001,273.0,667.4
3810,93,0,36,230.4,95.0,39.17,155.5,89,13.22,179.0,90.0,8.06,10.4,9,2.81,3,0,63.260000000000005,283.0,575.3
3811,103,0,0,185.8,118.0,31.59,118.2,84,10.05,208.4,115.0,9.38,10.7,9,2.89,1,0,53.91,326.0,523.1000000000001
3812,96,0,0,183.9,88.0,31.26,118.2,86,10.05,190.2,78.0,8.56,16.551000000000023,7,4.470200000000005,2,0,54.34020000000001,259.0,508.85100000000006
3813,77,0,0,132.9,86.0,22.59,168.1,121,14.29,196.3,102.0,8.83,7.8,3,2.11,0,0,47.82,312.0,505.1000000000001
3814,116,0,0,179.0,81.0,30.43,200.0,116,17.0,168.6,74.0,7.59,15.8,7,4.27,1,0,59.29,278.0,563.4
3815,96,0,0,188.8,119.0,32.1,216.9,100,18.44,208.5,116.0,9.38,5.8,3,1.57,3,0,61.49000000000001,338.0,620.0
3816,60,1,36,135.6,101.0,23.05,118.2,73,10.05,154.0,118.0,6.93,9.8,3,2.65,4,1,42.68000000000001,295.0,417.6
3817,105,0,31,172.5,103.0,29.33,118.2,102,10.05,261.6,104.0,11.77,10.8,4,2.92,2,0,54.06999999999999,313.0,563.1
3818,107,0,0,156.3,75.0,26.57,215.3,93,18.3,118.2,115.0,5.32,8.8,2,2.38,1,0,52.57000000000001,285.0,498.6
3819,86,1,0,234.6,102.0,39.88,268.3,109,22.81,195.6,102.0,8.8,11.6,4,3.13,1,1,74.62,317.0,710.1
3820,115,0,0,202.1,95.0,34.36,231.6,89,19.69,214.6,147.51000000000022,9.66,13.1,7,3.54,1,0,67.25,338.5100000000002,661.4
3821,128,0,36,272.2,112.0,46.27,239.9,111,20.39,257.3,124.0,11.58,11.6,2,3.13,1,0,81.37,349.0,781.0
3822,97,0,0,245.2,109.0,41.68,165.5,147,14.07,159.2,96.0,7.16,9.1,8,2.46,1,0,65.37,360.0,579.0
3823,90,0,0,207.6,82.0,35.29,193.3,105,16.43,149.7,68.0,6.74,11.2,6,3.02,1,0,61.48,261.0,561.8
3824,22,0,0,222.9,97.0,37.89,172.6,91,14.67,187.6,99.0,8.44,10.1,3,2.73,1,0,63.730000000000004,290.0,593.2
3825,121,1,0,273.8,96.0,46.55,263.1,106,22.36,201.5,83.0,9.07,10.8,3,2.92,1,1,80.9,288.0,749.2
3826,167,0,0,192.8,98.0,32.78,273.2,125,23.22,266.3,102.0,11.98,11.4,6,3.08,2,0,71.06,331.0,743.6999999999999
3827,83,0,0,268.7,81.0,45.68,145.5,100,12.37,185.6,86.0,8.35,9.4,6,2.54,0,0,68.94,273.0,609.1999999999999
3828,87,0,36,178.8,91.0,30.4,246.8,106,20.98,262.4,119.0,11.81,9.0,8,2.43,1,0,65.62,324.0,697.0
3829,126,0,24,197.3,82.0,33.54,167.6,67,14.25,222.0,89.0,9.99,7.4,3,2.0,1,0,59.78,241.0,594.3
3830,61,0,36,233.9,97.0,39.76,175.6,133,14.93,177.0,83.0,7.97,9.5,4,2.57,1,0,65.22999999999999,317.0,596.0
3831,90,0,0,207.1,87.0,35.21,208.5,87,17.72,146.0,95.0,6.57,5.7,5,1.54,2,0,61.04,274.0,567.3000000000001
3832,131,0,0,136.8,84.0,23.26,179.4,81,15.25,235.2,147.51000000000022,10.58,5.7,3,1.54,2,0,50.63,315.5100000000002,557.1
3833,89,0,0,159.4,126.0,27.1,207.0,108,17.6,141.6,121.0,6.37,11.1,4,3.0,1,0,54.07,359.0,519.1
3834,71,0,0,112.1,122.0,19.06,157.9,86,13.42,271.6,104.0,12.22,11.1,5,3.0,0,0,47.7,317.0,552.7
3835,166,0,0,238.6,117.0,40.56,242.8,73,20.64,203.3,130.0,9.15,10.0,8,2.7,4,0,73.05000000000001,328.0,694.7
3836,146,0,0,163.5,85.0,27.8,224.8,147,19.11,253.1,116.0,11.39,9.8,4,2.65,1,0,60.95,352.0,651.2
3837,90,0,0,127.2,94.0,21.62,221.1,108,18.79,118.09,106.0,5.3145,11.2,3,3.02,2,0,48.7445,311.0,477.59
3838,59,0,0,145.8,95.0,24.79,228.3,81,19.41,247.5,87.0,11.14,9.6,5,2.59,0,0,57.92999999999999,268.0,631.2
3839,25,0,0,250.1,108.0,42.52,221.9,97,18.86,208.5,84.0,9.38,11.1,3,3.0,2,0,73.76,292.0,691.6
3840,105,0,0,101.5,83.0,17.26,193.8,83,16.47,214.3,113.0,9.64,11.7,4,3.16,3,0,46.53,283.0,521.3000000000001
3841,143,0,26,119.6,133.0,20.33,247.0,136,21.0,227.3,67.0,10.23,13.0,3,3.51,1,0,55.07,339.0,606.9
3842,56,0,0,158.2,85.0,26.89,197.9,91,16.82,159.9,133.0,7.2,7.7,7,2.08,1,0,52.99,316.0,523.7
3843,105,0,0,193.2,139.0,32.84,260.3,104,22.13,226.4,133.0,10.19,7.8,2,2.11,1,0,67.27,378.0,687.7
3844,73,0,33,217.7,108.0,37.01,245.7,106,20.88,242.9,100.0,10.93,8.8,6,2.38,1,0,71.19999999999999,320.0,715.0999999999999
3845,54,0,0,199.8,94.0,33.97,308.0,112,26.18,162.6,99.0,7.32,10.1,4,2.73,0,0,70.19999999999999,309.0,680.5
3846,98,0,0,171.9,77.0,29.22,235.3,90,20.0,140.3,125.0,6.31,14.6,4,3.94,2,0,59.47,296.0,562.1
3847,100,1,31,91.59,67.0,15.573500000000001,147.1,116,12.5,288.3,103.0,12.97,12.3,2,3.32,4,1,44.3635,288.0,539.29
3848,107,0,0,228.2,90.0,38.79,214.2,123,18.21,183.1,79.0,8.24,10.5,4,2.84,4,0,68.08,296.0,636.0
3849,167,0,0,191.5,93.0,32.56,163.8,76,13.92,189.1,103.0,8.51,14.1,9,3.81,1,0,58.800000000000004,281.0,558.5000000000001
3850,49,0,0,171.5,86.0,29.16,188.8,85,16.05,155.1,82.0,6.98,8.5,2,2.3,2,0,54.489999999999995,255.0,523.9000000000001
3851,34,0,0,151.1,92.0,25.69,211.7,86,17.99,205.8,72.0,9.26,9.8,4,2.65,0,0,55.59,254.0,578.3999999999999
3852,109,0,0,134.3,99.0,22.83,203.9,103,17.33,297.7,91.0,13.4,7.6,2,2.05,3,0,55.61,295.0,643.5
3853,109,0,0,117.8,67.0,20.03,216.2,84,18.38,148.4,67.0,6.68,10.9,5,2.94,1,0,48.03,223.0,493.29999999999995
3854,39,0,0,181.2,71.0,30.8,318.651,108,27.0851,213.6,145.0,9.61,12.1,2,3.27,3,0,70.7651,326.0,725.551
3855,90,0,0,152.3,91.0,25.89,165.0,120,14.03,294.3,73.0,13.24,9.0,3,2.43,2,0,55.59,287.0,620.6
3856,114,0,0,204.4,91.0,34.75,239.6,136,20.37,235.0,67.0,10.58,11.5,3,3.11,2,0,68.81,297.0,690.5
3857,113,0,0,283.9,98.0,48.26,137.1,91,11.65,159.0,110.0,7.15,11.3,5,3.05,2,0,70.11,304.0,591.3
3858,19,0,29,142.7,94.0,24.26,129.9,67,11.04,165.3,67.0,7.44,10.0,4,2.7,0,0,45.440000000000005,232.0,447.9
3859,94,0,0,145.4,92.0,24.72,172.8,103,14.69,183.9,67.0,8.28,9.3,3,2.51,2,0,50.199999999999996,265.0,511.40000000000003
3860,69,0,0,211.7,94.0,35.99,236.1,124,20.07,252.7,90.0,11.37,7.2,2,1.94,4,0,69.37,310.0,707.7
3861,90,0,0,192.6,129.0,32.74,191.6,100,16.29,203.1,105.0,9.14,11.4,2,3.08,3,0,61.25,336.0,598.6999999999999
3862,48,0,0,91.59,67.0,15.573500000000001,132.0,79,11.22,185.8,85.0,8.36,12.3,2,3.32,2,0,38.4735,233.0,421.69
3863,122,0,30,237.7,94.0,40.41,154.7,91,13.15,223.1,98.0,10.04,9.5,3,2.57,1,0,66.17,286.0,625.0
3864,123,0,31,203.6,108.0,34.61,156.9,112,13.34,236.2,114.0,10.63,12.0,5,3.24,1,0,61.82000000000001,339.0,608.6999999999999
3865,81,0,0,192.4,79.0,32.71,212.7,106,18.08,244.8,83.0,11.02,8.3,5,2.24,1,0,64.05,273.0,658.2
3866,43,0,0,212.5,88.0,36.13,274.1,145,23.3,194.6,67.0,8.76,8.6,6,2.32,0,0,70.51,306.0,689.8000000000001
3867,25,0,0,114.4,114.0,19.45,201.1,97,17.09,238.4,121.0,10.73,11.6,4,3.13,3,0,50.400000000000006,336.0,565.5
3868,167,0,0,222.8,82.0,37.88,148.2,105,12.6,231.1,75.0,10.4,13.3,5,3.59,1,0,64.47,267.0,615.3999999999999
3869,129,0,0,207.7,75.0,35.31,191.3,116,16.26,226.7,98.0,10.2,11.6,6,3.13,2,0,64.9,295.0,637.3000000000001
3870,132,0,33,157.9,84.0,26.84,163.9,109,13.93,215.4,87.0,9.69,11.5,3,3.11,3,0,53.57,283.0,548.7
3871,42,1,0,137.9,145.51000000000022,23.44,234.9,107,19.97,166.6,70.0,7.5,14.3,3,3.86,4,1,54.769999999999996,325.5100000000002,553.6999999999999
3872,8,0,0,176.0,97.0,29.92,234.2,136,19.91,193.5,134.0,8.71,8.5,5,2.3,1,0,60.84,372.0,612.2
3873,145,0,0,158.8,120.0,27.0,318.651,145,27.0851,177.6,140.0,7.99,6.2,6,1.67,2,0,63.745099999999994,411.0,661.251
3874,131,0,0,234.0,117.0,39.78,209.4,143,17.8,258.8,105.0,11.65,9.8,3,2.65,1,0,71.88,368.0,712.0
3875,105,0,0,132.3,105.0,22.49,144.5,89,12.28,195.5,127.0,8.8,5.7,3,1.54,0,0,45.11,324.0,478.0
3876,90,0,32,276.6,76.0,47.02,138.3,90,11.76,279.6,88.0,12.58,6.8,3,1.84,3,0,73.2,257.0,701.3
3877,124,1,0,108.2,92.0,18.39,214.3,83,18.22,185.5,147.51000000000022,8.35,13.2,9,3.56,4,1,48.519999999999996,331.5100000000002,521.2
3878,82,0,0,156.0,94.0,26.52,295.6,118,25.13,196.9,84.0,8.86,14.3,3,3.86,0,0,64.36999999999999,299.0,662.8
3879,76,0,0,208.5,124.0,35.45,173.0,117,14.71,221.1,95.0,9.95,9.8,3,2.65,0,0,62.760000000000005,339.0,612.4
3880,98,0,0,243.4,88.0,41.38,147.1,147,12.5,156.4,80.0,7.04,9.7,4,2.62,2,0,63.540000000000006,319.0,556.6
3881,80,1,0,275.4,89.0,46.82,186.7,67,15.87,201.3,87.0,9.06,9.4,2,2.54,0,1,74.29,245.0,672.8
3882,57,0,0,198.1,89.0,33.68,214.2,105,18.21,118.09,106.0,5.3145,7.0,3,1.89,1,0,59.094500000000004,303.0,537.39
3883,137,0,0,109.8,112.0,18.67,223.5,88,19.0,247.5,96.0,11.14,16.551000000000023,2,4.470200000000005,1,0,53.28020000000001,298.0,597.351
3884,87,0,0,120.5,99.0,20.49,210.0,81,17.85,224.7,141.0,10.11,8.6,2,2.32,2,0,50.77,323.0,563.8000000000001
3885,131,1,0,256.6,96.0,43.62,225.2,113,19.14,190.2,91.0,8.56,11.1,3,3.0,1,1,74.32,303.0,683.1
3886,116,0,0,91.59,88.0,15.573500000000001,118.2,112,10.05,195.9,91.0,8.82,11.0,2,2.97,1,0,37.4135,293.0,416.69
3887,136,0,19,174.0,96.0,29.58,217.2,126,18.46,220.3,97.0,9.91,11.4,3,3.08,1,0,61.03,322.0,622.9
3888,149,0,0,221.4,95.0,37.64,198.7,67,16.89,118.09,70.0,5.3145,10.0,3,2.7,1,0,62.5445,235.0,548.19
3889,108,0,0,133.1,67.0,22.63,256.3,103,21.79,247.2,118.0,11.12,11.9,3,3.21,3,0,58.74999999999999,291.0,648.4999999999999
3890,25,0,0,195.2,77.0,33.18,193.4,81,16.44,231.8,67.0,10.43,12.2,4,3.29,2,0,63.34,229.0,632.6
3891,104,0,0,246.4,108.0,41.89,205.5,102,17.47,208.1,125.0,9.36,14.1,8,3.81,2,0,72.53,343.0,674.1
3892,25,0,0,199.2,80.0,33.86,123.2,84,10.47,118.09,77.0,5.3145,9.6,4,2.59,2,0,52.2345,245.0,450.09
3893,140,0,24,235.4,92.0,40.02,160.9,71,13.68,211.9,99.0,9.54,8.9,2,2.4,3,0,65.64,264.0,617.1
3894,106,0,0,155.9,90.0,26.5,198.0,101,16.83,189.1,95.0,8.51,8.0,2,2.16,2,0,54.0,288.0,551.0
3895,81,0,36,102.4,102.0,17.41,225.3,104,19.15,182.3,97.0,8.2,7.1,5,1.92,2,0,46.68,308.0,517.1
3896,77,0,32,192.2,101.0,32.67,165.4,84,14.06,230.2,129.0,10.36,8.0,6,2.16,1,0,59.25,320.0,595.8
3897,87,0,28,202.7,124.0,34.46,248.9,98,21.16,184.7,67.0,8.31,14.7,6,3.97,1,0,67.9,295.0,651.0
3898,72,1,36,91.59,116.0,15.573500000000001,267.2,127,22.71,167.7,75.0,7.55,8.3,6,2.24,4,1,48.0735,324.0,534.79
3899,45,0,18,168.0,127.0,28.56,155.5,76,13.22,152.7,127.0,6.87,11.8,5,3.19,0,0,51.839999999999996,335.0,488.0
3900,41,0,31,278.1,86.0,47.28,268.1,103,22.79,241.5,77.0,10.87,11.3,4,3.05,0,0,83.99000000000001,270.0,799.0
3901,122,0,0,128.3,89.0,21.81,237.7,67,20.2,166.6,128.0,7.5,11.2,5,3.02,1,0,52.53,289.0,543.8
3902,92,0,21,227.8,107.0,38.73,156.4,70,13.29,259.7,72.0,11.69,12.4,3,3.35,0,0,67.06,252.0,656.3
3903,65,1,0,91.59,74.0,15.573500000000001,239.8,93,20.38,214.4,91.0,9.65,13.4,5,3.62,1,1,49.2235,263.0,559.1899999999999
3904,57,0,24,140.2,102.0,23.83,170.1,107,14.46,143.7,102.0,6.47,14.0,1,3.78,1,0,48.54,312.0,468.0
3905,127,1,0,271.2,110.0,46.1,213.5,80,18.15,201.8,102.0,9.08,13.2,4,3.56,0,1,76.89,296.0,699.7
3906,121,0,0,180.0,116.0,30.6,196.4,112,16.69,280.3,95.0,12.61,10.1,5,2.73,2,0,62.629999999999995,328.0,666.8000000000001
3907,117,0,0,189.8,122.0,32.27,235.6,94,20.03,270.8,120.0,12.19,12.7,2,3.43,1,0,67.92,338.0,708.9000000000001
3908,37,0,0,257.3,117.0,43.74,134.5,92,11.43,306.2,102.0,13.78,8.2,5,2.21,3,0,71.16,316.0,706.2
3909,162,0,0,103.3,93.0,17.56,210.6,87,17.9,187.2,118.0,8.42,11.4,6,3.08,1,0,46.959999999999994,304.0,512.5
3910,167,0,0,208.1,115.0,35.38,178.0,104,15.13,195.9,95.0,8.82,12.4,9,3.35,3,0,62.68000000000001,323.0,594.4
3911,80,0,0,195.1,67.0,33.17,214.0,80,18.19,124.4,96.0,5.6,9.2,6,2.48,2,0,59.44,249.0,542.7
3912,167,0,0,162.6,97.0,27.64,227.8,107,19.36,218.8,92.0,9.85,11.3,4,3.05,1,0,59.9,300.0,620.5
3913,89,0,24,197.8,84.0,33.63,223.2,117,18.97,201.7,132.0,9.08,5.7,4,1.54,1,0,63.22,337.0,628.4000000000001
3914,128,0,0,212.4,118.0,36.11,148.6,108,12.63,214.8,98.0,9.67,9.8,5,2.65,1,0,61.06,329.0,585.6
3915,138,0,0,91.59,114.0,15.573500000000001,212.2,132,18.04,247.6,114.0,11.14,8.8,4,2.38,0,0,47.1335,364.0,560.1899999999999
3916,90,0,0,193.8,90.0,32.95,206.6,98,17.56,153.3,120.0,6.9,10.1,9,2.73,3,0,60.14,317.0,563.8000000000001
3917,57,0,25,144.0,81.0,24.48,187.2,112,15.91,158.6,122.0,7.14,8.5,6,2.3,3,0,49.83,321.0,498.3
3918,167,0,29,189.0,91.0,32.13,303.1,96,25.76,163.6,116.0,7.36,15.7,1,4.24,3,0,69.49000000000001,304.0,671.4000000000001
3919,98,0,23,168.9,98.0,28.71,226.3,117,19.24,165.5,96.0,7.45,14.3,3,3.86,0,0,59.260000000000005,314.0,575.0
3920,140,0,0,204.7,100.0,34.8,126.8,107,10.78,202.8,115.0,9.13,12.1,4,3.27,2,0,57.98,326.0,546.4
3921,133,0,0,226.8,87.0,38.56,127.9,93,10.87,160.1,89.0,7.2,9.2,3,2.48,0,0,59.11,272.0,524.0
3922,166,0,26,152.1,114.0,25.86,118.2,67,10.05,194.6,111.0,8.76,7.5,6,2.03,0,0,46.7,298.0,472.4
3923,86,0,0,139.1,95.0,23.65,146.2,82,12.43,186.8,120.0,8.41,11.8,5,3.19,2,0,47.68,302.0,483.9
3924,117,0,0,150.5,121.0,25.59,318.651,132,27.0851,183.9,97.0,8.28,8.3,2,2.24,0,0,63.1951,352.0,661.3509999999999
3925,86,0,0,231.9,73.0,39.42,165.9,123,14.1,225.7,86.0,10.16,11.5,3,3.11,3,0,66.78999999999999,285.0,635.0
3926,74,0,0,207.1,79.0,35.21,182.0,100,15.47,233.7,73.0,10.52,7.4,8,2.0,1,0,63.2,260.0,630.1999999999999
3927,167,1,0,225.4,104.0,38.32,118.2,90,10.05,134.1,109.0,6.03,15.3,5,4.13,2,1,58.53,308.0,493.0
3928,95,0,36,116.4,115.0,19.79,283.7,123,24.11,285.2,103.0,12.83,12.8,4,3.46,1,0,60.19,345.0,698.0999999999999
3929,85,0,0,195.7,104.0,33.27,182.9,121,15.55,317.5550000000001,110.0,14.290200000000004,8.6,9,2.32,0,0,65.4302,344.0,704.7550000000001
3930,81,0,0,91.59,99.0,15.573500000000001,144.7,90,12.3,204.7,114.0,9.21,9.1,5,2.46,0,0,39.54350000000001,308.0,450.09
3931,41,1,0,102.9,114.0,17.49,118.2,119,10.05,277.6,99.0,12.49,11.0,4,2.97,4,1,43.0,336.0,509.7
3932,167,0,0,99.7,74.0,16.95,183.1,97,15.56,220.3,73.0,9.91,14.4,4,3.89,0,0,46.31,248.0,517.5
3933,79,0,0,213.4,107.0,36.28,176.2,82,14.98,180.1,125.0,8.1,7.9,4,2.13,0,0,61.49000000000001,318.0,577.6
3934,15,0,0,185.1,103.0,31.47,193.8,147,16.47,305.2,79.0,13.73,13.2,6,3.56,4,0,65.22999999999999,335.0,697.3
3935,96,0,0,166.5,101.0,28.31,118.2,108,10.05,221.9,112.0,9.99,11.5,9,3.11,3,0,51.459999999999994,330.0,518.0999999999999
3936,140,0,0,220.1,100.0,37.42,182.2,112,15.49,250.3,98.0,11.26,11.6,8,3.13,1,0,67.3,318.0,664.1999999999999
3937,67,0,0,102.8,93.0,17.48,137.8,91,11.71,158.9,110.0,7.15,8.9,5,2.4,1,0,38.74,299.0,408.4
3938,105,0,0,181.3,134.0,30.82,136.0,84,11.56,271.2,122.0,12.2,10.3,3,2.78,1,0,57.36,343.0,598.8
3939,38,1,0,281.1,113.0,47.79,236.1,82,20.07,230.1,67.0,10.35,10.9,3,2.94,1,1,81.15,265.0,758.2
3940,110,1,0,251.3,91.0,42.72,207.2,95,17.61,249.0,70.0,11.21,12.9,2,3.48,1,1,75.02,258.0,720.4
3941,74,0,0,141.9,103.0,24.12,201.0,110,17.09,211.2,117.0,9.5,10.9,9,2.94,1,0,53.650000000000006,339.0,565.0
3942,79,0,30,148.0,96.0,25.16,149.6,128,12.72,220.3,99.0,9.91,9.7,5,2.62,3,0,50.41,328.0,527.6
3943,114,1,0,200.7,72.0,34.12,271.2,79,23.05,188.2,97.0,8.47,13.4,7,3.62,2,1,69.25999999999999,255.0,673.4999999999999
3944,44,0,0,238.3,83.0,40.51,193.7,112,16.46,167.7,79.0,7.55,9.4,6,2.54,4,0,67.06,280.0,609.1
3945,107,0,0,220.1,103.0,37.42,200.4,94,17.03,272.6,147.0,12.27,7.4,5,2.0,2,0,68.72,349.0,700.5
3946,104,0,15,124.7,99.0,21.2,188.3,108,16.01,208.6,95.0,9.39,8.0,3,2.16,0,0,48.760000000000005,305.0,529.6
3947,98,0,0,147.0,101.0,24.99,202.5,89,17.21,250.8,97.0,11.29,9.2,3,2.48,1,0,55.97,290.0,609.5
3948,60,0,0,194.2,107.0,33.01,174.0,107,14.79,118.09,83.0,5.3145,11.2,2,3.02,2,0,56.134499999999996,299.0,497.48999999999995
3949,138,0,33,214.9,91.0,36.53,288.7,97,24.54,262.7,67.0,11.82,8.1,2,2.19,0,0,75.08,257.0,774.4
3950,89,1,0,269.8,94.0,45.87,227.0,125,19.3,212.2,135.0,9.55,5.7,6,1.54,1,1,76.25999999999999,360.0,714.7
3951,22,0,29,151.2,145.51000000000022,25.7,203.2,135,17.27,296.1,98.0,13.32,11.1,2,3.0,2,0,59.28999999999999,380.5100000000002,661.6
3952,69,0,0,111.3,110.0,18.92,226.8,107,19.28,187.6,67.0,8.44,10.2,9,2.75,1,0,49.39,293.0,535.9000000000001
3953,106,0,0,273.8,120.0,46.55,149.3,104,12.69,193.9,127.0,8.73,11.2,3,3.02,0,0,70.99,354.0,628.2
3954,104,0,0,142.6,88.0,24.24,118.2,96,10.05,246.4,80.0,11.09,14.0,4,3.78,1,0,49.16,268.0,521.2
3955,167,0,0,178.0,67.0,30.26,141.5,83,12.03,265.1,114.0,11.93,6.2,5,1.67,3,0,55.89,269.0,590.8000000000001
3956,127,0,33,180.5,94.0,30.69,241.9,107,20.56,225.4,113.0,10.14,7.4,2,2.0,1,0,63.39,316.0,655.1999999999999
3957,2,0,27,141.7,125.0,24.09,160.7,136,13.66,170.3,81.0,7.66,9.3,2,2.51,1,0,47.92,344.0,482.0
3958,91,1,0,289.3,73.0,49.18,179.8,86,15.28,186.7,94.0,8.4,6.4,7,1.73,1,1,74.59,260.0,662.1999999999999
3959,34,0,26,193.4,91.0,32.88,198.3,94,16.86,257.2,94.0,11.57,9.5,5,2.57,2,0,63.88,284.0,658.4000000000001
3960,111,0,0,184.2,92.0,31.31,215.0,96,18.28,118.09,67.0,5.3145,11.3,4,3.05,1,0,57.954499999999996,259.0,528.5899999999999
3961,110,0,30,144.1,87.0,24.5,229.8,88,19.53,174.7,90.0,7.86,12.4,4,3.35,2,0,55.24,269.0,560.9999999999999
